"Id","Name","Pricebook2Id","Product2Id","CurrencyIsoCode","UnitPrice","IsActive","UseStandardPrice","ProductCode","IsDeleted"
"01u1N00000EDgyNQAT","No Raid for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM0QAP","GBP","0.0","true","false","RAID NO","false"
"01u1N00000EDgyoQAD","Quick Start Enablement","01s1N000006ode7QAA","01t1N00000EURLNQA5","GBP","3950.0","true","false","SV-QSE","false"
"01u1N00000EDgyOQAT","RAID 0 for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM1QAP","GBP","0.0","true","false","RAID 0","false"
"01u1N00000EDgypQAD","Professional Services Scope of Work","01s1N000006ode7QAA","01t1N00000EURLOQA5","GBP","15800.0","true","false","SV-SOW","false"
"01u1N00000EDgyPQAT","RAID 1 for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM7QAP","GBP","0.0","true","false","RAID 1","false"
"01u1N00000EDgyqQAD","Time and Expense Perpetual Suite","01s1N000006ode7QAA","01t1N00000EURKoQAP","GBP","0.0","true","false","S-TE-PER","false"
"01u1N00000EDgyQQAT","RAID 5 for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM8QAP","GBP","0.0","true","false","RAID 5","false"
"01u1N00000EDgyrQAD","TE Suite Perpetual Admin License","01s1N000006ode7QAA","01t1N00000EURKmQAP","GBP","1896.0","true","false","S-TE-ADM","false"
"01u1N00000EDgyRQAT","RAID 6 for H730/H730P","01s1N000006ode7QAA","01t1N00000EURM9QAP","GBP","0.0","true","false","RAID 6","false"
"01u1N00000EDgysQAD","Annual Hosting Fee","01s1N000006ode7QAA","01t1N00000EURMIQA5","GBP","5925.0","true","false","SV-TE-HOST","false"
"01u1N00000EDgySQAT","1TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURLiQAP","GBP","210.0","true","false","HD 1TB","false"
"01u1N00000EDgytQAD","TE Suite Perpetual Finance and Reporting License","01s1N000006ode7QAA","01t1N00000EURL1QAP","GBP","553.0","true","false","S-TE-FR","false"
"01u1N00000EDgyTQAT","2TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURMAQA5","GBP","323.0","true","false","HD 2TB","false"
"01u1N00000EDgyuQAD","TE Suite Perpetual Time and Expense License","01s1N000006ode7QAA","01t1N00000EURKpQAP","GBP","1264.0","true","false","S-TE-TEPL","false"
"01u1N00000EDgyUQAT","8TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURLJQA5","GBP","683.0","true","false","HD 8TB","false"
"01u1N00000EDgyvQAD","HP Proliant Server","01s1N000006ode7QAA","01t1N00000EURKqQAP","GBP","2054.0","true","false","H-SVR-HP","false"
"01u1N00000EDgyVQAT","8TB 7.2k RPM Self-Encrypting NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURLVQA5","GBP","886.0","true","false","HD 8TBSE","false"
"01u1N00000EDgywQAD","Lenovo ThinkServer","01s1N000006ode7QAA","01t1N00000EURLfQAP","GBP","2212.0","true","false","H-SVR-LENO","false"
"01u1N00000EDgyWQAT","Intel X710 Dual Port 10Gb Direct Attach","01s1N000006ode7QAA","01t1N00000EURMBQA5","GBP","352.0","true","false","NET X710","false"
"01u1N00000EDgyxQAD","Dell PowerEdge Server","01s1N000006ode7QAA","01t1N00000EURLrQAP","GBP","1699.0","true","false","H-SVR-DELL-Changed","false"
"01u1N00000EDgyXQAT","No Operating System","01s1N000006ode7QAA","01t1N00000EURMCQA5","GBP","0.0","true","false","CONFIG NOSW","false"
"01u1N00000EDgyyQAD","Annual Maintenance","01s1N000006ode7QAA","01t1N00000EURMdQAP","GBP","790.0","true","false","S-TE-MAINT","false"
"01u1N00000EDgyYQAT","Windows Server Datacenter - Monthly","01s1N000006ode7QAA","01t1N00000EURMDQA5","GBP","237.0","true","false","WIN SDATA-M","false"
"01u1N00000EDgyzQAD","Premium Maintenance","01s1N000006ode7QAA","01t1N00000EURMeQAP","GBP","1185.0","true","false","S-TE-PMAIN","false"
"01u1N00000EDgyZQAT","Windows Server Datacenter - Onetime License","01s1N000006ode7QAA","01t1N00000EURLdQAP","GBP","4439.0","true","false","WIN SDATA-OT","false"
"01u1N00000EDgz0QAD","Program Director","01s1N000006ode7QAA","01t1N00000EURKeQAP","GBP","415.0","true","false","SV-PD","false"
"01u1N00000EDgz1QAD","Data Normalization Expert","01s1N000006ode7QAA","01t1N00000EURKkQAP","GBP","198.0","true","false","SV-DNE","false"
"01u1N00000EDgz2QAD","Module Extension Engineer","01s1N000006ode7QAA","01t1N00000EURLHQA5","GBP","415.0","true","false","SV-MEE","false"
"01u1N00000EDgz3QAD","Quality Assurance Engineer","01s1N000006ode7QAA","01t1N00000EURKlQAP","GBP","119.0","true","false","SV-QAE","false"
"01u1N00000EDgz4QAD","Integration Specialist Engineer","01s1N000006ode7QAA","01t1N00000EURKnQAP","GBP","178.0","true","false","SV-ISE","false"
"01u1N00000EDgz5QAD","Gold Hardware Maintenance","01s1N000006ode7QAA","01t1N00000EURLnQAP","GBP","1896.0","true","false","SUPP-1005","false"
"01u1N00000EDgz6QAD","Rack PDU 5.7W, 208V, 3 phase CS8365 input C13 output","01s1N000006ode7QAA","01t1N00000EURLXQA5","CAD","547.0","true","false","PDU-2029","false"
"01u1N00000EDgz7QAD","Rack PDU Metered 20A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURLuQAP","CAD","628.0","true","false","MPDU-3004","false"
"01u1N00000EDgz8QAD","Rack PDU Metered 30A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURLvQAP","CAD","782.0","true","false","MPDU-3005","false"
"01u1N00000EDgz9QAD","Rack PDU Metered 15A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURLwQAP","CAD","408.0","true","false","MPDU-3006","false"
"01u1N00000EDgzaQAD","Roof Fan Tray 750mm - 208V","01s1N000006ode7QAA","01t1N00000EURLLQA5","CAD","641.0","true","false","BSSA-4308","false"
"01u1N00000EDgzAQAT","Rack PDU Metered 20A, 230V C20 input C19 output","01s1N000006ode7QAA","01t1N00000EURLxQAP","CAD","680.0","true","false","MPDU-3007","false"
"01u1N00000EDgzbQAD","Tooless Cable Management Rings (Qty 10)","01s1N000006ode7QAA","01t1N00000EURLKQA5","CAD","41.0","true","false","CMPC-5881","false"
"01u1N00000EDgzBQAT","Rack PDU Metered 10A 230V C20 input C19 output","01s1N000006ode7QAA","01t1N00000EURLyQAP","CAD","575.0","true","false","MPDU-3008","false"
"01u1N00000EDgzcQAD","Vertical Cable Organizer, 8 Cable Rings","01s1N000006ode7QAA","01t1N00000EURLAQA5","CAD","162.0","true","false","CMPC-5882","false"
"01u1N00000EDgzCQAT","Rack PDU Metered 16A 230V C20 input C13 output","01s1N000006ode7QAA","01t1N00000EURLzQAP","CAD","610.0","true","false","MPDU-3009","false"
"01u1N00000EDgzdQAD","Vertical Fiber Organizer","01s1N000006ode7QAA","01t1N00000EURMLQA5","CAD","236.0","true","false","CMPC-5883","false"
"01u1N00000EDgzDQAT","Rack PDU 14.4kW, 208V, 3 phase CS8365 input C13 output","01s1N000006ode7QAA","01t1N00000EURLWQA5","CAD","977.0","true","false","PDU-2028","false"
"01u1N00000EDgzeQAD","Cable Containment Brackets","01s1N000006ode7QAA","01t1N00000EURLaQAP","CAD","134.0","true","false","CMPC-5884","false"
"01u1N00000EDgzEQAT","MaxShell 8U 600mmx1070mm","01s1N000006ode7QAA","01t1N00000EURKxQAP","CAD","567.0","true","false","BMX-1050","false"
"01u1N00000EDgzfQAD","Horizontal Cable Organizer","01s1N000006ode7QAA","01t1N00000EURMMQA5","CAD","61.0","true","false","CMPC-5885","false"
"01u1N00000EDgzFQAT","MaxShell 6U 600mmx870mm","01s1N000006ode7QAA","01t1N00000EURL2QAP","CAD","405.0","true","false","BMX-1051","false"
"01u1N00000EDgzgQAD","Horizontal Cable Organizer with Brush Strip","01s1N000006ode7QAA","01t1N00000EURMNQA5","CAD","74.0","true","false","CMPC-5886","false"
"01u1N00000EDgzGQAT","MaxShell 14U 600mmx1600mm","01s1N000006ode7QAA","01t1N00000EURM2QAP","CAD","743.0","true","false","BMX-1052","false"
"01u1N00000EDgzhQAD","C13 to C14 Power Cable 3'","01s1N000006ode7QAA","01t1N00000EURLYQA5","CAD","14.0","true","false","CMPC-5887","false"
"01u1N00000EDgzHQAT","MaxShell 10U 600mmx1200mm","01s1N000006ode7QAA","01t1N00000EURLRQA5","CAD","689.0","true","false","BMX-1053","false"
"01u1N00000EDgziQAD","C13 to C14 Power Cable 5'","01s1N000006ode7QAA","01t1N00000EURLZQA5","CAD","16.0","true","false","CMPC-5888","false"
"01u1N00000EDgzIQAT","Rack PDU 20A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURL5QAP","CAD","331.0","true","false","PDU-2022","false"
"01u1N00000EDgzjQAD","C19 to C20 Power Cable 3'","01s1N000006ode7QAA","01t1N00000EURLFQA5","CAD","15.0","true","false","CMPC-5889","false"
"01u1N00000EDgzJQAT","Rack PDU 30A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURL6QAP","CAD","412.0","true","false","PDU-2023","false"
"01u1N00000EDgzkQAD","C19 to C20 Power Cable 5'","01s1N000006ode7QAA","01t1N00000EURLhQAP","CAD","18.0","true","false","CMPC-5890","false"
"01u1N00000EDgzKQAT","Rack PDU 15A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURL7QAP","CAD","215.0","true","false","PDU-2024","false"
"01u1N00000EDgzlQAD","L5-20 Input Power Cable 12'","01s1N000006ode7QAA","01t1N00000EURL8QAP","CAD","49.0","true","false","CMPC-5891","false"
"01u1N00000EDgzLQAT","Rack PDU 20A, 230V C20 input C19 output","01s1N000006ode7QAA","01t1N00000EURLcQAP","CAD","358.0","true","false","PDU-2025","false"
"01u1N00000EDgzmQAD","L5-20 Input Power Cable 8'","01s1N000006ode7QAA","01t1N00000EURL9QAP","CAD","39.0","true","false","CMPC-5892","false"
"01u1N00000EDgzMQAT","Rack PDU 10A 230V C20 input C19 output","01s1N000006ode7QAA","01t1N00000EURLEQA5","CAD","302.0","true","false","PDU-2026","false"
"01u1N00000EDgznQAD","Installation and Assembly of a Maxspace Rack","01s1N000006ode7QAA","01t1N00000EURLMQA5","CAD","917.0","true","false","INST-1000","false"
"01u1N00000EDgzNQAT","Rack PDU 16A 230V C20 input C13 output","01s1N000006ode7QAA","01t1N00000EURLgQAP","CAD","321.0","true","false","PDU-2027","false"
"01u1N00000EDgzoQAD","Maxspace Rack Enclosure","01s1N000006ode7QAA","01t1N00000EURKvQAP","CAD","1565.0","true","false","MAXS-1014","false"
"01u1N00000EDgzOQAT","Rack PDU Metered 14.4kW, 208V, 3 phase CS8365 input C13 output","01s1N000006ode7QAA","01t1N00000EURM3QAP","CAD","1857.0","true","false","MPDU-3010","false"
"01u1N00000EDgzpQAD","PowerSlide R750 Rack Server","01s1N000006ode7QAA","01t1N00000EURKyQAP","CAD","3256.0","true","false","PS-R750","false"
"01u1N00000EDgzPQAT","Rack PDU Metered 5.7W, 208V, 3 phase CS8365 input C13 output","01s1N000006ode7QAA","01t1N00000EURM4QAP","CAD","1039.0","true","false","MPDU-3011","false"
"01u1N00000EDgzqQAD","TPM 1.2 FIPS","01s1N000006ode7QAA","01t1N00000EURMOQA5","CAD","55.0","true","false","TPM 12","false"
"01u1N00000EDgzQQAT","Black Toolless Airlow Mangment Blanking Panel","01s1N000006ode7QAA","01t1N00000EURL4QAP","CAD","7.0","true","false","BSSA-4298","false"
"01u1N00000EDgzrQAD","TPM 2.0 FIPS","01s1N000006ode7QAA","01t1N00000EURMPQA5","CAD","55.0","true","false","TPM 20","false"
"01u1N00000EDgzRQAT","Sliding Shelf 30lbs","01s1N000006ode7QAA","01t1N00000EURM5QAP","CAD","277.0","true","false","BSSA-4299","false"
"01u1N00000EDgzsQAD","Intel Xeon E5-2637 v4 3.5GHz,15M Cache,9.60GT/s 4C/8T (135W)","01s1N000006ode7QAA","01t1N00000EURMQQA5","CAD","724.0","true","false","INTEL E5-2637","false"
"01u1N00000EDgzSQAT","Sliding Shelf 200lbs","01s1N000006ode7QAA","01t1N00000EURL0QAP","CAD","513.0","true","false","BSSA-4300","false"
"01u1N00000EDgztQAD","Intel Xeon E5-2643 v4 3.4GHz,20M Cache,9.60GT/s 6C/12T (135W)","01s1N000006ode7QAA","01t1N00000EURMRQA5","CAD","1476.0","true","false","INTEL E5-2643","false"
"01u1N00000EDgzTQAT","Fixed Shelf 50lbs","01s1N000006ode7QAA","01t1N00000EURM6QAP","CAD","88.0","true","false","BSSA-4301","false"
"01u1N00000EDgzuQAD","Intel Xeon E5-2667 v4 3.2GHz,25M Cache,9.60GT/s 8C/16T (135W)","01s1N000006ode7QAA","01t1N00000EURKrQAP","CAD","2070.0","true","false","INTEL E5-2667","false"
"01u1N00000EDgzUQAT","Fixed Shelf 250lbs","01s1N000006ode7QAA","01t1N00000EURL3QAP","CAD","135.0","true","false","BSSA-4302","false"
"01u1N00000EDgzvQAD","Intel E5-2690 v4 2.6GHz,35M Cache,9.60GT/s 14C/28T (135W)","01s1N000006ode7QAA","01t1N00000EURMSQA5","CAD","2556.0","true","false","INTEL E5-2690","false"
"01u1N00000EDgzVQAT","Maxspace TX 600mm/750mm Stabalizer Plate","01s1N000006ode7QAA","01t1N00000EURLbQAP","CAD","95.0","true","false","BSSA-4303","false"
"01u1N00000EDgzwQAD","Intel Xeon E5-2698 v4 2.2GHz,50M Cache,9.60GT/s 20C/40T (135W)","01s1N000006ode7QAA","01t1N00000EURMTQA5","CAD","3992.0","true","false","INTEL E5-2698","false"
"01u1N00000EDgzWQAT","Maxspace TX Bolt-Down Kit","01s1N000006ode7QAA","01t1N00000EURLBQA5","CAD","88.0","true","false","BSSA-4304","false"
"01u1N00000EDgzxQAD","Intel Xeon E5-2603 v4 1.7GHz,15M Cache,6.4GT/s QPI,Turbo,HT 6C/6T (85W)","01s1N000006ode7QAA","01t1N00000EURMUQA5","CAD","1739.0","true","false","INTEL E5-2603","false"
"01u1N00000EDgzXQAT","Roof Fan Tray 600mm - 120V","01s1N000006ode7QAA","01t1N00000EURMJQA5","CAD","405.0","true","false","BSSA-4305","false"
"01u1N00000EDgzyQAD","Intel Xeon E5-2609 v4 1.7GHz,20M Cache,6.4GT/s QPI,Turbo,HT 8C/8T (85W)","01s1N000006ode7QAA","01t1N00000EURLUQA5","CAD","1989.0","true","false","INTEL E5-2609","false"
"01u1N00000EDgzYQAT","Roof Fan Tray 750mm - 120V","01s1N000006ode7QAA","01t1N00000EURKwQAP","CAD","641.0","true","false","BSSA-4306","false"
"01u1N00000EDgzzQAD","Intel E5-2650 v4 2.2GHz,30M Cache,9.60GT/s QPI,Turbo,HT,12C/24T (105W)","01s1N000006ode7QAA","01t1N00000EURMVQA5","CAD","2417.0","true","false","INTEL E5-2650","false"
"01u1N00000EDgzZQAT","Roof Fan Tray 600mm - 208V","01s1N000006ode7QAA","01t1N00000EURMKQA5","CAD","416.0","true","false","BSSA-4307","false"
"01u1N00000EDh00QAD","Intel Xeon E5-2660 v4 2.0GHz,35M Cache,9.60GT/s QPI,Turbo,HT,14C/28T (105W)","01s1N000006ode7QAA","01t1N00000EURMWQA5","CAD","2504.0","true","false","INTEL E5-2660","false"
"01u1N00000EDh01QAD","Intel E5-2680 v4 2.4GHz,35M Cache,9.60GT/s QPI,Turbo,HT,14C/28T (120W)","01s1N000006ode7QAA","01t1N00000EURMXQA5","CAD","2565.0","true","false","INTEL E5-2680","false"
"01u1N00000EDh02QAD","Intel Xeon E5-2683 v4 2.1GHz,40M Cache,9.60GT/s QPI,Turbo,HT,16C/32T (120W)","01s1N000006ode7QAA","01t1N00000EURLIQA5","CAD","3580.0","true","false","INTEL E5-2683","false"
"01u1N00000EDh03QAD","Intel E5-2695 v4 2.1GHz,45M Cache,9.60GT/s QPI,Turbo,HT,18C/36T (120W)","01s1N000006ode7QAA","01t1N00000EURMYQA5","CAD","3914.0","true","false","INTEL E5-2695","false"
"01u1N00000EDh04QAD","Performanced Optimized","01s1N000006ode7QAA","01t1N00000EURMZQA5","CAD","0.0","true","false","CONFIG PO","false"
"01u1N00000EDh05QAD","Advanced ECC","01s1N000006ode7QAA","01t1N00000EURMaQAP","CAD","0.0","true","false","CONFIG AECC","false"
"01u1N00000EDh06QAD","Performance Optimized with Sparing","01s1N000006ode7QAA","01t1N00000EURMbQAP","CAD","0.0","true","false","CONFIG POS","false"
"01u1N00000EDh07QAD","Memory Mirroring","01s1N000006ode7QAA","01t1N00000EURMcQAP","CAD","0.0","true","false","CONFIG MM","false"
"01u1N00000EDh08QAD","8GB RDIMM, 2133MT/s","01s1N000006ode7QAA","01t1N00000EURLTQA5","CAD","235.0","true","false","MEM 8GB-Modified","false"
"01u1N00000EDh09QAD","16GB RDIMM, 2133MT/s","01s1N000006ode7QAA","01t1N00000EURKzQAP","CAD","342.0","true","false","MEM 16GB","false"
"01u1N00000EDh0aQAD","T&E Suite Admin License","01s1N000006ode7QAA","01t1N00000EURLsQAP","CAD","108.0","true","false","S-TE-ADM","false"
"01u1N00000EDh0AQAT","32GB RDIMM, 2133MT/s","01s1N000006ode7QAA","01t1N00000EURKuQAP","CAD","648.0","true","false","MEM 32GB","false"
"01u1N00000EDh0bQAD","T&E Admin Training","01s1N000006ode7QAA","01t1N00000EURKcQAP","CAD","743.0","true","false","S-TE-ADTR","false"
"01u1N00000EDh0BQAT","No Raid for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM0QAP","CAD","0.0","true","false","RAID NO","false"
"01u1N00000EDh0cQAD","Billing Hours Tracking-changed","01s1N000006ode7QAA","01t1N00000EURKbQAP","CAD","10800.0","true","false","S-TE-BILL-modified","false"
"01u1N00000EDh0CQAT","RAID 0 for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM1QAP","CAD","0.0","true","false","RAID 0","false"
"01u1N00000EDh0dQAD","Project Cost Tracking","01s1N000006ode7QAA","01t1N00000EURMFQA5","CAD","6750.0","true","false","S-TE-COST","false"
"01u1N00000EDh0DQAT","RAID 1 for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM7QAP","CAD","0.0","true","false","RAID 1","false"
"01u1N00000EDh0eQAD","T&E Reporting Training Portal for End Users","01s1N000006ode7QAA","01t1N00000EURMGQA5","CAD","7425.0","true","false","S-TE-FTP","false"
"01u1N00000EDh0EQAT","RAID 5 for H330/H730/H730P","01s1N000006ode7QAA","01t1N00000EURM8QAP","CAD","0.0","true","false","RAID 5","false"
"01u1N00000EDh0fQAD","Expense Reimbursement Block","01s1N000006ode7QAA","01t1N00000EURLqQAP","CAD","1350.0","true","false","S-TE-PAY","false"
"01u1N00000EDh0FQAT","RAID 6 for H730/H730P","01s1N000006ode7QAA","01t1N00000EURM9QAP","CAD","0.0","true","false","RAID 6","false"
"01u1N00000EDh0gQAD","Expense Reimbursement Unlimited","01s1N000006ode7QAA","01t1N00000EURKaQAP","CAD","8100.0","true","false","S-TE-PAYU","false"
"01u1N00000EDh0GQAT","1TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURLiQAP","CAD","359.0","true","false","HD 1TB","false"
"01u1N00000EDh0hQAD","Report Exporting Tools","01s1N000006ode7QAA","01t1N00000EURKZQA5","CAD","9450.0","true","false","S-TE-REPX","false"
"01u1N00000EDh0HQAT","2TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURMAQA5","CAD","552.0","true","false","HD 2TB","false"
"01u1N00000EDh0iQAD","Time and Expense SaaS Suite","01s1N000006ode7QAA","01t1N00000EURLpQAP","CAD","0.0","true","false","S-TE-SAAS","false"
"01u1N00000EDh0IQAT","4TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURKsQAP","CAD","910.0","true","false","HD 4TB","false"
"01u1N00000EDh0jQAD","T&E Suite Time and Expense User License","01s1N000006ode7QAA","01t1N00000EURLmQAP","CAD","81.0","true","false","S-TE-USER","false"
"01u1N00000EDh0JQAT","8TB 7.2k RPM NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURLJQA5","CAD","1168.0","true","false","HD 8TB","false"
"01u1N00000EDh0kQAD","T&E Training Portal for End Users","01s1N000006ode7QAA","01t1N00000EURMHQA5","CAD","11475.0","true","false","S-TE-UTP","false"
"01u1N00000EDh0KQAT","8TB 7.2k RPM Self-Encrypting NLSAS 12Gps 3.5 in","01s1N000006ode7QAA","01t1N00000EURLVQA5","CAD","1515.0","true","false","HD 8TBSE","false"
"01u1N00000EDh0lQAD","Professional Services Project","01s1N000006ode7QAA","01t1N00000EURKdQAP","CAD","0.0","true","false","SV-PRJ","false"
"01u1N00000EDh0LQAT","Intel X710 Dual Port 10Gb Direct Attach","01s1N000006ode7QAA","01t1N00000EURMBQA5","CAD","602.0","true","false","NET X710","false"
"01u1N00000EDh0mQAD","Professional Services Hours (Blended Rate)","01s1N000006ode7QAA","01t1N00000EURKjQAP","CAD","304.0","true","false","SV-PSH","false"
"01u1N00000EDh0MQAT","Intel X710 Dual Port 10Gb SFP","01s1N000006ode7QAA","01t1N00000EURKtQAP","CAD","1094.0","true","false","BET X710SFP","false"
"01u1N00000EDh0nQAD","Quick Start Enablement","01s1N000006ode7QAA","01t1N00000EURLNQA5","CAD","6750.0","true","false","SV-QSE","false"
"01u1N00000EDh0NQAT","No Operating System","01s1N000006ode7QAA","01t1N00000EURMCQA5","CAD","0.0","true","false","CONFIG NOSW","false"
"01u1N00000EDh0oQAD","Professional Services Scope of Work","01s1N000006ode7QAA","01t1N00000EURLOQA5","CAD","27000.0","true","false","SV-SOW","false"
"01u1N00000EDh0OQAT","Windows Server R2 2012","01s1N000006ode7QAA","01t1N00000EURLGQA5","CAD","900.0","true","false","WIN S2012","false"
"01u1N00000EDh0pQAD","Time and Expense Perpetual Suite","01s1N000006ode7QAA","01t1N00000EURKoQAP","CAD","0.0","true","false","S-TE-PER","false"
"01u1N00000EDh0PQAT","Windows Server Datacenter - Monthly","01s1N000006ode7QAA","01t1N00000EURMDQA5","CAD","405.0","true","false","WIN SDATA-M","false"
"01u1N00000EDh0qQAD","TE Suite Perpetual Admin License","01s1N000006ode7QAA","01t1N00000EURKmQAP","CAD","3240.0","true","false","S-TE-ADM","false"
"01u1N00000EDh0QQAT","Windows Server Datacenter - Onetime License","01s1N000006ode7QAA","01t1N00000EURLdQAP","CAD","7585.0","true","false","WIN SDATA-OT","false"
"01u1N00000EDh0rQAD","Annual Hosting Fee","01s1N000006ode7QAA","01t1N00000EURMIQA5","CAD","10125.0","true","false","SV-TE-HOST","false"
"01u1N00000EDh0RQAT","Red Hat Enterprise Linux","01s1N000006ode7QAA","01t1N00000EURLeQAP","CAD","0.0","true","false","REDHAT","false"
"01u1N00000EDh0sQAD","TE Suite Perpetual Finance and Reporting License","01s1N000006ode7QAA","01t1N00000EURL1QAP","CAD","945.0","true","false","S-TE-FR","false"
"01u1N00000EDh0SQAT","SUSE Linux Enterprise Server","01s1N000006ode7QAA","01t1N00000EURMEQA5","CAD","0.0","true","false","SUSE","false"
"01u1N00000EDh0tQAD","TE Suite Perpetual Time and Expense License","01s1N000006ode7QAA","01t1N00000EURKpQAP","CAD","2160.0","true","false","S-TE-TEPL","false"
"01u1N00000EDh0TQAT","vSphere Desktop","01s1N000006ode7QAA","01t1N00000EURLSQA5","CAD","1484.0","true","false","VMW-D","false"
"01u1N00000EDh0uQAD","HP Proliant Server","01s1N000006ode7QAA","01t1N00000EURKqQAP","CAD","3510.0","true","false","H-SVR-HP","false"
"01u1N00000EDh0UQAT","vSphere Standard","01s1N000006ode7QAA","01t1N00000EURLCQA5","CAD","269.0","true","false","VMW-S","false"
"01u1N00000EDh0vQAD","Lenovo ThinkServer","01s1N000006ode7QAA","01t1N00000EURLfQAP","CAD","3780.0","true","false","H-SVR-LENO","false"
"01u1N00000EDh0VQAT","vSphere Enterprise","01s1N000006ode7QAA","01t1N00000EURLPQA5","CAD","404.0","true","false","VMW-E","false"
"01u1N00000EDh0wQAD","Dell PowerEdge Server","01s1N000006ode7QAA","01t1N00000EURLrQAP","CAD","2903.0","true","false","H-SVR-DELL-Changed","false"
"01u1N00000EDh0WQAT","Silver Hardware Maintenance","01s1N000006ode7QAA","01t1N00000EURLkQAP","CAD","3240.0","true","false","SUPP-1000","false"
"01u1N00000EDh0xQAD","Annual Maintenance","01s1N000006ode7QAA","01t1N00000EURMdQAP","CAD","1350.0","true","false","S-TE-MAINT","false"
"01u1N00000EDh0XQAT","Software Maintenance","01s1N000006ode7QAA","01t1N00000EURLlQAP","CAD","2430.0","true","false","SUPP-2000","false"
"01u1N00000EDh0yQAD","Premium Maintenance","01s1N000006ode7QAA","01t1N00000EURMeQAP","CAD","2025.0","true","false","S-TE-PMAIN","false"
"01u1N00000EDh0YQAT","Custom Product Request","01s1N000006ode7QAA","01t1N00000EURLQQA5","CAD","0.0","true","false","CP-1110","false"
"01u1N00000EDh0zQAD","Program Director","01s1N000006ode7QAA","01t1N00000EURKeQAP","CAD","709.0","true","false","SV-PD","false"
"01u1N00000EDh0ZQAT","T&E Suite Finance and Reporting License","01s1N000006ode7QAA","01t1N00000EURLoQAP","CAD","34.0","true","false","S-TE-FR","false"
"01u1N00000EDh10QAD","Project Manager","01s1N000006ode7QAA","01t1N00000EURKfQAP","CAD","230.0","true","false","SV-PMN","false"
"01u1N00000EDh11QAD","Solutions Architect","01s1N000006ode7QAA","01t1N00000EURKgQAP","CAD","405.0","true","false","SV-SAT","false"
"01u1N00000EDh12QAD","Implementation Engineer","01s1N000006ode7QAA","01t1N00000EURKhQAP","CAD","135.0","true","false","SV-IMP","false"
"01u1N00000EDh13QAD","Data Normalization Expert","01s1N000006ode7QAA","01t1N00000EURKkQAP","CAD","338.0","true","false","SV-DNE","false"
"01u1N00000EDh14QAD","Module Extension Engineer","01s1N000006ode7QAA","01t1N00000EURLHQA5","CAD","709.0","true","false","SV-MEE","false"
"01u1N00000EDh15QAD","Quality Assurance Engineer","01s1N000006ode7QAA","01t1N00000EURKlQAP","CAD","203.0","true","false","SV-QAE","false"
"01u1N00000EDh16QAD","Integration Specialist Engineer","01s1N000006ode7QAA","01t1N00000EURKnQAP","CAD","304.0","true","false","SV-ISE","false"
"01u1N00000EDh17QAD","Additional Expense Report Reimbursement","01s1N000006ode7QAA","01t1N00000EURKiQAP","CAD","2.0","true","false","S-TE-ADDR","false"
"01u1N00000EDh18QAD","Gold Hardware Maintenance","01s1N000006ode7QAA","01t1N00000EURLnQAP","CAD","3240.0","true","false","SUPP-1005","false"
"01u1N00000EDh19QAD","Rack PDU 5.7W, 208V, 3 phase CS8365 input C13 output","01s1N000006ode7QAA","01t1N00000EURLXQA5","AUD","539.0","true","false","PDU-2029","false"
"01u1N00000EDh1aQAD","Roof Fan Tray 600mm - 120V","01s1N000006ode7QAA","01t1N00000EURMJQA5","AUD","399.0","true","false","BSSA-4305","false"
"01u1N00000EDh1AQAT","Rack PDU Metered 20A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURLuQAP","AUD","619.0","true","false","MPDU-3004","false"
"01u1N00000EDh1bQAD","Roof Fan Tray 750mm - 120V","01s1N000006ode7QAA","01t1N00000EURKwQAP","AUD","632.0","true","false","BSSA-4306","false"
"01u1N00000EDh1BQAT","Rack PDU Metered 30A, 120V L5-20 input 5-20 output","01s1N000006ode7QAA","01t1N00000EURLvQAP","AUD","771.0","true","false","MPDU-3005","false"
